date,Price
2005-03-21,369.3500061035156
2005-03-22,370.05999755859375
2005-03-23,368.8299865722656
2005-03-24,370.9800109863281
2005-03-29,371.989990234375
2005-03-30,370.9599914550781
2005-03-31,371.1000061035156
2005-04-01,372.92999267578125
2005-04-04,371.2799987792969
2005-04-05,374.4100036621094
2005-04-06,375.989990234375
2005-04-07,377.20001220703125
2005-04-08,378.1199951171875
2005-04-11,377.3999938964844
2005-04-12,376.1300048828125
2005-04-13,377.92999267578125
2005-04-14,377.07000732421875
2005-04-15,371.25
2005-04-18,364.8999938964844
2005-04-19,367.4100036621094
2005-04-20,365.6600036621094
2005-04-21,365.1499938964844
2005-04-22,368.1499938964844
2005-04-25,369.8699951171875
2005-04-26,368.55999755859375
2005-04-27,363.79998779296875
2005-04-28,363.510009765625
2005-04-29,364.2699890136719
2005-05-02,365.5400085449219
2005-05-03,367.1499938964844
2005-05-04,369.1600036621094
2005-05-05,371.32000732421875
2005-05-06,373.0
2005-05-09,371.75
2005-05-10,369.0299987792969
2005-05-11,368.489990234375
2005-05-12,370.8299865722656
2005-05-13,370.9700012207031
2005-05-16,369.4700012207031
2005-05-17,369.92999267578125
2005-05-18,374.3399963378906
2005-05-19,376.19000244140625
2005-05-20,376.5299987792969
2005-05-23,378.32000732421875
2005-05-24,378.19000244140625
2005-05-25,378.010009765625
2005-05-26,380.69000244140625
2005-05-27,380.4599914550781
2005-05-30,382.45001220703125
2005-05-31,382.3500061035156
2005-06-01,387.7200012207031
2005-06-02,387.6600036621094
2005-06-03,386.8900146484375
2005-06-06,385.67999267578125
2005-06-07,390.29998779296875
2005-06-08,389.4800109863281
2005-06-09,389.5899963378906
2005-06-10,391.95001220703125
2005-06-13,393.5199890136719
2005-06-14,394.05999755859375
2005-06-15,392.5199890136719
2005-06-16,394.69000244140625
2005-06-17,395.2099914550781
2005-06-20,395.2799987792969
2005-06-21,397.19000244140625
2005-06-22,397.69000244140625
2005-06-23,399.3800048828125
2005-06-24,396.1300048828125
2005-06-27,392.2799987792969
2005-06-28,395.6199951171875
2005-06-29,396.82000732421875
2005-06-30,395.5799865722656
2005-07-01,398.739990234375
2005-07-04,399.7300109863281
2005-07-05,398.8599853515625
2005-07-06,401.2799987792969
2005-07-07,393.9700012207031
2005-07-08,399.3999938964844
2005-07-11,401.5299987792969
2005-07-12,400.010009765625
2005-07-13,402.29998779296875
2005-07-14,404.1400146484375
2005-07-15,403.4100036621094
2005-07-18,402.4599914550781
2005-07-19,404.04998779296875
2005-07-20,403.19000244140625
2005-07-21,403.7799987792969
2005-07-22,404.05999755859375
2005-07-25,405.739990234375
2005-07-26,405.9800109863281
2005-07-27,407.1300048828125
2005-07-28,409.1600036621094
2005-07-29,408.9200134277344
2005-08-01,409.3500061035156
2005-08-02,412.4700012207031
2005-08-03,412.2200012207031
2005-08-04,409.1099853515625
2005-08-05,407.55999755859375
2005-08-08,410.1099853515625
2005-08-09,412.6099853515625
2005-08-10,416.4599914550781
2005-08-11,415.1700134277344
2005-08-12,414.2900085449219
2005-08-15,414.1400146484375
2005-08-16,413.1499938964844
2005-08-17,412.3599853515625
2005-08-18,411.04998779296875
2005-08-19,414.9800109863281
2005-08-22,415.260009765625
2005-08-23,412.8900146484375
2005-08-24,410.94000244140625
2005-08-25,408.1400146484375
2005-08-26,405.5
2005-08-29,406.6400146484375
2005-08-30,406.5299987792969
2005-08-31,409.82000732421875
2005-09-01,412.7300109863281
2005-09-02,412.5400085449219
2005-09-05,414.8699951171875
2005-09-06,418.32000732421875
2005-09-07,419.9800109863281
2005-09-08,419.5799865722656
2005-09-09,420.8800048828125
2005-09-12,421.8399963378906
2005-09-13,418.9200134277344
2005-09-14,420.3999938964844
2005-09-15,420.5
2005-09-16,423.0299987792969
2005-09-19,424.07000732421875
2005-09-20,424.54998779296875
2005-09-21,420.2099914550781
