"Date","Price","Open","High","Low","Vol.","Change %"
"10/08/2021","1,027.60","1,030.22","1,031.31","1,025.81","","-0.28%"
"10/07/2021","1,030.44","1,020.81","1,031.45","1,020.81","","1.61%"
"10/06/2021","1,014.09","1,021.11","1,021.11","1,002.67","","-1.03%"
"10/05/2021","1,024.62","1,013.74","1,025.03","1,013.74","","1.17%"
"10/04/2021","1,012.81","1,015.94","1,021.24","1,011.08","","-0.43%"
"10/01/2021","1,017.23","1,014.59","1,021.10","1,005.20","","-0.42%"
"09/30/2021","1,021.47","1,025.37","1,031.69","1,019.91","","-0.03%"
"09/29/2021","1,021.76","1,017.45","1,027.31","1,017.45","","0.59%"
"09/28/2021","1,015.74","1,037.36","1,037.36","1,014.20","","-2.16%"
"09/27/2021","1,038.21","1,042.77","1,047.89","1,037.13","","-0.19%"
"09/24/2021","1,040.15","1,048.05","1,048.05","1,038.54","","-0.90%"
"09/23/2021","1,049.59","1,042.77","1,052.37","1,042.77","","0.93%"
"09/22/2021","1,039.91","1,031.84","1,040.38","1,031.84","","0.99%"
"09/21/2021","1,029.74","1,019.36","1,033.16","1,019.36","","1.02%"
"09/20/2021","1,019.31","1,030.15","1,030.15","1,010.63","","-1.66%"
"09/17/2021","1,036.56","1,045.77","1,054.38","1,035.31","","-0.88%"
"09/16/2021","1,045.79","1,041.19","1,050.34","1,041.19","","0.44%"
"09/15/2021","1,041.19","1,049.66","1,050.55","1,041.19","","-0.80%"
"09/14/2021","1,049.59","1,049.42","1,052.58","1,045.18","","0.00%"
"09/13/2021","1,049.63","1,046.90","1,054.82","1,046.90","","0.29%"
"09/10/2021","1,046.61","1,049.61","1,052.81","1,045.31","","-0.26%"
"09/09/2021","1,049.36","1,050.53","1,053.31","1,040.95","","-0.06%"
"09/08/2021","1,049.97","1,060.76","1,060.76","1,046.76","","-1.06%"
"09/07/2021","1,061.18","1,066.21","1,066.21","1,060.63","","-0.49%"
"09/06/2021","1,066.40","1,058.65","1,067.44","1,058.65","","0.69%"
"09/03/2021","1,059.09","1,064.56","1,065.13","1,054.79","","-0.56%"
"09/02/2021","1,065.07","1,061.38","1,065.54","1,061.10","","0.36%"
"09/01/2021","1,061.25","1,058.16","1,065.75","1,058.16","","0.48%"
"08/31/2021","1,056.22","1,060.64","1,063.09","1,053.62","","-0.38%"
"08/30/2021","1,060.25","1,059.79","1,061.30","1,058.61","","0.07%"
"08/27/2021","1,059.48","1,054.28","1,059.62","1,052.93","","0.43%"
"08/26/2021","1,054.99","1,056.17","1,056.88","1,050.58","","-0.30%"
"08/25/2021","1,058.17","1,057.95","1,059.81","1,056.90","","0.01%"
"08/24/2021","1,058.05","1,060.22","1,062.24","1,054.10","","-0.02%"
"08/23/2021","1,058.24","1,054.45","1,059.17","1,052.95","","0.65%"
"08/20/2021","1,051.36","1,047.61","1,052.48","1,042.65","","0.34%"
"08/19/2021","1,047.84","1,059.56","1,059.56","1,039.12","","-1.46%"
"08/18/2021","1,063.37","1,062.38","1,063.84","1,060.48","","0.14%"
"08/17/2021","1,061.93","1,059.75","1,062.99","1,055.23","","0.07%"
"08/16/2021","1,061.19","1,064.27","1,064.27","1,057.80","","-0.49%"
"08/13/2021","1,066.46","1,063.72","1,067.20","1,063.72","","0.21%"
"08/12/2021","1,064.20","1,061.76","1,064.83","1,061.76","","0.19%"
"08/11/2021","1,062.22","1,058.01","1,063.34","1,057.24","","0.42%"
"08/10/2021","1,057.73","1,054.24","1,059.15","1,054.24","","0.35%"
"08/09/2021","1,054.06","1,052.26","1,054.91","1,051.79","","0.15%"
"08/06/2021","1,052.47","1,052.32","1,054.83","1,050.47","","0.00%"
"08/05/2021","1,052.45","1,047.96","1,053.05","1,047.90","","0.40%"
"08/04/2021","1,048.24","1,044.06","1,049.65","1,044.06","","0.61%"
"08/03/2021","1,041.89","1,039.86","1,043.87","1,038.55","","0.20%"
"08/02/2021","1,039.80","1,035.20","1,042.90","1,035.20","","0.59%"
"07/30/2021","1,033.73","1,035.84","1,037.44","1,028.82","","-0.45%"
"07/29/2021","1,038.41","1,034.57","1,039.46","1,034.57","","0.47%"
"07/28/2021","1,033.55","1,027.19","1,033.56","1,027.19","","0.67%"
"07/27/2021","1,026.72","1,031.97","1,031.97","1,021.30","","-0.54%"
"07/26/2021","1,032.29","1,031.97","1,033.15","1,026.69","","-0.08%"
"07/23/2021","1,033.09","1,024.08","1,033.61","1,024.08","","1.10%"
"07/22/2021","1,021.87","1,019.11","1,026.38","1,019.11","","0.57%"
"07/21/2021","1,016.09","1,002.31","1,016.78","1,002.31","","1.65%"
"07/20/2021","999.61","996.40","1,005.32","992.40","","0.52%"
"07/19/2021","994.40","1,014.44","1,014.44","989.56","","-2.29%"
"07/16/2021","1,017.69","1,021.36","1,024.45","1,013.46","","-0.32%"
"07/15/2021","1,020.94","1,029.38","1,029.46","1,019.29","","-0.95%"
"07/14/2021","1,030.70","1,031.15","1,032.07","1,026.95","","-0.09%"
"07/13/2021","1,031.60","1,031.51","1,032.54","1,029.17","","0.03%"
"07/12/2021","1,031.32","1,025.22","1,031.91","1,020.44","","0.69%"
"07/09/2021","1,024.24","1,012.54","1,024.24","1,012.54","","1.34%"
"07/08/2021","1,010.66","1,026.49","1,026.49","1,004.65","","-1.70%"
"07/07/2021","1,028.11","1,021.39","1,028.31","1,021.39","","0.78%"
"07/06/2021","1,020.12","1,025.51","1,027.92","1,017.61","","-0.52%"
"07/05/2021","1,025.43","1,022.33","1,026.15","1,018.48","","0.35%"
"07/02/2021","1,021.89","1,020.43","1,025.26","1,019.84","","0.26%"
"07/01/2021","1,019.23","1,014.68","1,023.87","1,011.73","","0.63%"
"06/30/2021","1,012.89","1,020.57","1,022.06","1,009.29","","-0.77%"
"06/29/2021","1,020.75","1,017.50","1,024.06","1,017.35","","0.32%"
"06/28/2021","1,017.52","1,023.71","1,024.55","1,017.39","","-0.59%"
"06/25/2021","1,023.54","1,023.18","1,023.60","1,020.86","","0.13%"
"06/24/2021","1,022.20","1,014.23","1,023.34","1,014.23","","0.90%"
"06/23/2021","1,013.08","1,021.48","1,022.74","1,013.08","","-0.72%"
"06/22/2021","1,020.46","1,018.75","1,021.60","1,014.30","","0.26%"
"06/21/2021","1,017.77","1,008.04","1,018.09","1,002.50","","0.71%"
"06/18/2021","1,010.56","1,025.44","1,027.48","1,009.93","","-1.58%"
"06/17/2021","1,026.82","1,025.79","1,028.16","1,023.08","","-0.11%"
"06/16/2021","1,027.95","1,026.39","1,029.27","1,025.26","","0.23%"
"06/15/2021","1,025.59","1,025.84","1,028.95","1,025.59","","0.12%"
"06/14/2021","1,024.41","1,023.98","1,029.30","1,022.82","","0.18%"
"06/11/2021","1,022.59","1,017.17","1,023.40","1,016.94","","0.65%"
"06/10/2021","1,015.98","1,016.37","1,018.68","1,011.83","","0.03%"
"06/09/2021","1,015.64","1,015.14","1,016.18","1,012.02","","0.10%"
"06/08/2021","1,014.65","1,013.78","1,018.35","1,013.36","","0.10%"
"06/07/2021","1,013.65","1,011.03","1,015.33","1,007.29","","0.23%"
"06/04/2021","1,011.37","1,008.24","1,011.69","1,006.65","","0.39%"
"06/03/2021","1,007.40","1,008.86","1,008.86","1,000.75","","-0.10%"
"06/02/2021","1,008.42","1,005.89","1,009.84","1,005.82","","0.29%"
"06/01/2021","1,005.49","999.87","1,010.86","999.87","","0.75%"
"05/31/2021","997.96","1,002.58","1,003.13","997.84","","-0.49%"
"05/28/2021","1,002.87","998.41","1,005.31","998.41","","0.58%"
"05/27/2021","997.08","994.08","1,000.24","992.94","","0.28%"
"05/26/2021","994.26","994.82","997.79","991.63","","0.01%"
"05/25/2021","994.18","994.82","998.54","994.18","","0.04%"
"05/24/2021","993.78","991.94","994.34","990.91","","0.19%"
"05/21/2021","991.91","987.36","993.81","985.72","","0.58%"
"05/20/2021","986.19","975.56","986.19","973.17","","1.33%"
"05/19/2021","973.22","983.62","983.62","964.93","","-1.51%"
"05/18/2021","988.16","988.96","994.77","986.39","","0.18%"
"05/17/2021","986.37","988.00","990.76","982.15","","-0.03%"
"05/14/2021","986.70","977.89","986.78","976.98","","1.19%"
"05/13/2021","975.06","972.26","976.72","959.45","","-0.10%"
"05/12/2021","976.08","973.58","979.50","972.49","","0.31%"
"05/11/2021","973.09","990.52","990.52","967.31","","-1.97%"
"05/10/2021","992.67","993.37","994.44","990.41","","0.14%"
"05/07/2021","991.27","984.44","991.27","984.44","","0.94%"
"05/06/2021","982.08","982.54","986.59","976.79","","-0.05%"
"05/05/2021","982.61","968.49","982.71","968.49","","1.85%"
"05/04/2021","964.74","980.20","982.67","963.67","","-1.41%"
"05/03/2021","978.50","973.93","978.64","971.65","","0.59%"
"04/30/2021","972.79","975.87","978.24","972.32","","-0.28%"
"04/29/2021","975.56","979.73","984.21","973.52","","-0.23%"
"04/28/2021","977.76","977.19","980.22","975.02","","0.04%"
"04/27/2021","977.36","978.33","978.76","974.73","","-0.06%"
"04/26/2021","977.99","976.03","979.20","974.22","","0.28%"
"04/23/2021","975.29","975.64","976.54","969.80","","-0.13%"
"04/22/2021","976.55","971.23","976.94","971.23","","0.71%"
"04/21/2021","969.69","964.31","971.09","963.29","","0.66%"
"04/20/2021","963.37","979.81","980.63","962.37","","-1.87%"
"04/19/2021","981.68","982.27","984.85","980.24","","0.00%"
"04/16/2021","981.71","972.39","981.75","972.39","","0.91%"
"04/15/2021","972.82","968.61","974.10","968.61","","0.48%"
"04/14/2021","968.21","967.58","969.50","966.37","","0.19%"
"04/13/2021","966.36","965.69","968.21","962.92","","0.13%"
"04/12/2021","965.11","969.04","969.10","964.59","","-0.45%"
"04/09/2021","969.51","968.28","970.44","967.01","","0.11%"
"04/08/2021","968.46","964.06","968.50","964.06","","0.60%"
"04/07/2021","962.67","963.20","965.56","961.25","","-0.21%"
"04/06/2021","964.73","960.38","967.42","960.38","","0.73%"
"04/01/2021","957.76","951.98","958.70","951.98","","0.63%"
"03/31/2021","951.73","954.49","956.52","951.73","","-0.23%"
"03/30/2021","953.90","948.34","954.84","948.34","","0.71%"
"03/29/2021","947.16","946.31","949.66","944.87","","0.17%"
"03/26/2021","945.54","939.48","946.15","939.48","","0.93%"
"03/25/2021","936.82","935.27","937.90","927.89","","-0.02%"
"03/24/2021","937.02","933.83","937.69","930.31","","0.02%"
"03/23/2021","936.82","937.02","939.09","931.56","","-0.20%"
"03/22/2021","938.72","935.10","939.14","931.11","","0.20%"
"03/19/2021","936.88","940.43","942.78","932.57","","-0.76%"
"03/18/2021","944.05","941.45","945.53","940.08","","0.46%"
"03/17/2021","939.77","943.46","944.35","938.01","","-0.44%"
"03/16/2021","943.97","937.91","944.28","937.91","","0.89%"
"03/15/2021","935.68","937.63","942.42","933.17","","0.00%"
"03/12/2021","935.66","936.42","936.42","932.56","","-0.26%"
"03/11/2021","938.06","934.76","938.18","934.48","","0.53%"
"03/10/2021","933.16","928.42","934.51","925.54","","0.40%"
"03/09/2021","929.41","922.62","930.82","920.08","","0.76%"
"03/08/2021","922.42","906.91","923.25","906.91","","2.10%"
"03/05/2021","903.47","907.77","913.44","900.07","","-0.79%"
"03/04/2021","910.62","910.17","912.68","904.26","","-0.26%"
"03/03/2021","913.00","913.82","920.20","906.65","","0.05%"
"03/02/2021","912.51","909.91","917.23","908.31","","0.19%"
"03/01/2021","910.74","901.48","911.43","901.48","","1.84%"
"02/26/2021","894.28","903.10","906.75","892.18","","-1.64%"
"02/25/2021","909.15","914.33","917.20","909.15","","-0.31%"
"02/24/2021","911.98","907.03","913.07","906.26","","0.47%"
"02/23/2021","907.75","911.86","914.78","897.51","","-0.42%"
"02/22/2021","911.59","913.25","913.25","903.86","","-0.44%"
"02/19/2021","915.62","911.62","917.47","909.85","","0.53%"
"02/18/2021","910.79","917.78","920.86","908.95","","-0.78%"
"02/17/2021","917.97","923.57","923.57","916.78","","-0.74%"
"02/16/2021","924.80","926.30","927.82","923.72","","-0.06%"
"02/15/2021","925.33","917.27","926.80","917.27","","1.32%"
"02/12/2021","913.26","906.90","913.26","902.78","","0.65%"
"02/11/2021","907.40","904.35","907.86","903.37","","0.46%"
"02/10/2021","903.26","907.08","908.65","898.86","","-0.23%"
"02/09/2021","905.34","906.64","906.88","901.99","","-0.09%"
"02/08/2021","906.15","904.77","909.46","904.77","","0.30%"
"02/05/2021","903.40","904.59","907.93","901.03","","0.00%"
"02/04/2021","903.41","897.95","903.99","897.63","","0.58%"
"02/03/2021","898.19","899.00","904.51","896.37","","0.33%"
"02/02/2021","895.22","887.14","896.36","887.14","","1.28%"
"02/01/2021","883.87","875.73","886.26","875.73","","1.25%"
"01/29/2021","873.00","884.83","884.83","873.00","","-1.87%"
"01/28/2021","889.64","884.07","892.06","869.83","","0.10%"
"01/27/2021","888.73","898.98","900.51","880.47","","-1.16%"
"01/26/2021","899.13","892.63","903.67","892.63","","0.63%"
"01/25/2021","893.46","904.61","906.11","890.76","","-0.83%"
"01/22/2021","900.98","903.93","903.93","894.81","","-0.57%"
"01/21/2021","906.16","909.60","912.97","905.93","","0.01%"
"01/20/2021","906.04","901.20","908.46","901.16","","0.71%"
"01/19/2021","899.61","904.53","906.09","898.83","","-0.19%"
"01/18/2021","901.28","897.62","901.42","896.21","","0.22%"
"01/15/2021","899.33","906.68","906.68","893.96","","-1.00%"
"01/14/2021","908.46","903.43","909.49","903.43","","0.72%"
"01/13/2021","901.96","901.38","903.42","899.46","","0.11%"
"01/12/2021","900.94","902.18","904.24","898.15","","0.06%"
"01/11/2021","900.42","904.84","906.08","896.10","","-0.67%"
"01/08/2021","906.52","903.97","908.15","903.97","","0.66%"
"01/07/2021","900.60","899.71","902.59","896.13","","0.51%"
"01/06/2021","896.00","886.44","897.94","882.96","","1.37%"
"01/05/2021","883.92","883.70","888.00","880.43","","-0.19%"
"01/04/2021","885.58","883.14","894.54","882.77","","0.68%"
"12/31/2020","879.59","881.91","882.23","878.42","","-0.30%"
"12/30/2020","882.28","885.52","887.77","882.13","","-0.34%"
"12/29/2020","885.25","881.40","888.87","881.40","","0.76%"
"12/28/2020","878.56","874.23","879.75","874.23","","0.66%"
"12/24/2020","872.83","872.86","874.35","872.62","","0.13%"
"12/23/2020","871.74","864.26","872.18","864.17","","1.09%"
"12/22/2020","862.37","854.68","863.57","854.68","","1.18%"
"12/21/2020","852.34","864.35","864.35","841.18","","-2.32%"
"12/18/2020","872.62","873.95","879.60","872.22","","-0.35%"
"12/17/2020","875.65","874.73","878.33","874.73","","0.34%"
"12/16/2020","872.69","867.65","874.39","867.65","","0.83%"
"12/15/2020","865.54","862.98","866.81","861.40","","0.25%"
"12/14/2020","863.35","862.97","869.08","862.97","","0.44%"
"12/11/2020","859.55","865.10","865.10","853.11","","-0.76%"
"12/10/2020","866.14","869.19","871.18","862.06","","-0.44%"
"12/09/2020","869.95","868.42","873.71","868.42","","0.33%"
"12/08/2020","867.13","865.16","867.71","860.32","","0.20%"
"12/07/2020","865.38","866.78","867.11","859.76","","-0.30%"
"12/04/2020","867.95","862.44","867.95","862.44","","0.59%"
"12/03/2020","862.82","863.25","863.67","858.61","","0.02%"
"12/02/2020","862.69","861.09","863.30","858.09","","-0.05%"
"12/01/2020","863.10","858.87","865.77","858.87","","0.66%"
"11/30/2020","857.46","863.91","867.38","857.46","","-0.98%"
"11/27/2020","865.98","861.62","866.57","860.46","","0.41%"
"11/26/2020","862.42","864.22","865.59","861.52","","-0.10%"
"11/25/2020","863.26","865.27","866.77","860.18","","-0.08%"
"11/24/2020","863.91","859.96","863.91","859.64","","0.92%"
"11/23/2020","856.01","860.01","865.10","856.01","","-0.19%"
"11/20/2020","857.67","852.77","859.74","851.81","","0.52%"
"11/19/2020","853.25","855.04","855.36","850.74","","-0.75%"
"11/18/2020","859.71","854.76","860.89","852.20","","0.44%"
"11/17/2020","855.92","856.59","858.44","851.67","","-0.23%"
"11/16/2020","857.93","851.65","861.95","849.89","","1.18%"
"11/13/2020","847.89","846.14","850.98","844.21","","0.01%"
"11/12/2020","847.83","851.45","853.77","846.57","","-0.85%"
"11/11/2020","855.10","846.63","856.22","846.63","","1.08%"
"11/10/2020","846.00","837.72","848.21","836.32","","0.90%"
"11/09/2020","838.44","810.13","849.04","810.13","","3.98%"
"11/06/2020","806.32","807.98","810.32","799.41","","-0.20%"
"11/05/2020","807.90","801.03","809.74","801.03","","1.06%"
"11/04/2020","799.42","779.77","799.80","773.06","","2.05%"
"11/03/2020","783.33","768.25","783.37","768.25","","2.35%"
"11/02/2020","765.37","755.10","766.57","751.01","","1.61%"
"10/30/2020","753.21","749.37","754.49","745.46","","0.18%"
"10/29/2020","751.88","752.64","758.01","744.87","","-0.10%"
"10/28/2020","752.64","772.46","772.46","747.32","","-2.95%"
"10/27/2020","775.54","783.84","784.63","774.53","","-0.95%"
"10/26/2020","782.94","793.44","793.84","782.79","","-1.80%"
"10/23/2020","797.33","792.31","800.87","791.74","","0.62%"
"10/22/2020","792.41","792.82","794.74","783.96","","-0.13%"
"10/21/2020","793.47","804.90","805.65","793.15","","-1.29%"
"10/20/2020","803.85","805.51","808.62","802.80","","-0.35%"
"10/19/2020","806.71","809.47","815.27","805.18","","-0.18%"
"10/16/2020","808.18","799.31","810.87","799.31","","1.26%"
"10/15/2020","798.12","812.95","812.95","794.34","","-2.07%"
"10/14/2020","815.02","814.71","818.31","813.71","","-0.09%"
"10/13/2020","815.77","820.59","820.60","813.41","","-0.55%"
"10/12/2020","820.25","815.75","821.54","815.24","","0.71%"
"10/09/2020","814.44","810.71","814.90","810.71","","0.55%"
"10/08/2020","809.95","805.69","812.52","805.21","","0.79%"
"10/07/2020","803.62","804.05","807.34","801.36","","-0.12%"
"10/06/2020","804.56","805.23","807.94","800.37","","0.07%"
"10/05/2020","804.00","799.56","805.59","799.56","","0.81%"
"10/02/2020","797.51","792.86","797.51","786.38","","0.25%"
"10/01/2020","795.54","795.78","801.32","792.40","","0.23%"
"09/30/2020","793.74","793.21","798.73","788.75","","-0.11%"
"09/29/2020","794.61","798.44","798.44","793.04","","-0.52%"
"09/28/2020","798.78","784.80","799.72","784.80","","2.22%"
"09/25/2020","781.46","782.87","784.63","772.07","","-0.08%"
"09/24/2020","782.06","786.58","788.58","779.28","","-1.02%"
"09/23/2020","790.12","787.34","798.21","787.34","","0.55%"
"09/22/2020","785.78","785.09","791.03","785.09","","0.21%"
"09/21/2020","784.17","808.43","808.43","782.07","","-3.24%"
"09/18/2020","810.42","815.09","817.38","810.42","","-0.66%"
"09/17/2020","815.78","817.64","817.64","809.24","","-0.51%"
"09/16/2020","819.95","815.71","820.00","815.12","","0.59%"
"09/15/2020","815.15","809.52","817.36","808.72","","0.67%"
"09/14/2020","809.76","810.27","815.33","807.52","","0.15%"
"09/11/2020","808.55","807.63","810.97","804.62","","0.13%"
"09/10/2020","807.50","812.64","814.28","804.85","","-0.58%"
"09/09/2020","812.25","798.18","813.46","798.18","","1.63%"
"09/08/2020","799.24","808.35","810.27","792.81","","-1.15%"
"09/07/2020","808.52","795.70","809.59","795.70","","1.67%"
"09/04/2020","795.23","802.19","811.18","790.06","","-1.13%"
"09/03/2020","804.33","817.63","825.95","801.75","","-1.38%"
"09/02/2020","815.62","804.10","819.81","804.10","","1.66%"
"09/01/2020","802.29","806.83","811.46","796.99","","-0.34%"
"08/31/2020","805.06","811.33","815.71","804.66","","-0.62%"
"08/28/2020","810.06","814.25","815.91","806.46","","-0.50%"
"08/27/2020","814.16","819.54","819.82","814.10","","-0.64%"
"08/26/2020","819.41","812.27","819.42","809.17","","0.91%"
"08/25/2020","812.01","815.55","821.59","812.01","","-0.30%"
"08/24/2020","814.42","803.34","816.88","803.34","","1.58%"
"08/21/2020","801.76","804.72","807.88","794.93","","-0.15%"
"08/20/2020","802.97","808.46","808.46","799.78","","-1.03%"
"08/19/2020","811.35","805.87","811.35","803.35","","0.65%"
"08/18/2020","806.10","809.96","814.97","803.94","","-0.56%"
"08/17/2020","810.64","807.64","811.46","804.03","","0.32%"
"08/14/2020","808.05","817.20","817.20","802.04","","-1.19%"
"08/13/2020","817.78","820.82","821.43","816.83","","-0.55%"
"08/12/2020","822.33","812.93","823.64","811.26","","1.11%"
"08/11/2020","813.30","802.38","817.20","802.38","","1.68%"
"08/10/2020","799.88","798.66","803.55","795.85","","0.31%"
"08/07/2020","797.40","794.56","798.40","790.78","","0.30%"
"08/06/2020","795.02","800.14","803.45","791.72","","-0.69%"
"08/05/2020","800.56","797.54","804.80","797.54","","0.49%"
"08/04/2020","796.69","798.46","802.24","792.10","","-0.07%"
"08/03/2020","797.24","781.32","798.95","778.76","","2.05%"
"07/31/2020","781.20","788.52","796.59","781.11","","-0.89%"
"07/30/2020","788.19","806.56","806.56","781.62","","-2.15%"
"07/29/2020","805.53","805.35","808.38","804.22","","-0.06%"
"07/28/2020","806.02","803.64","806.90","799.60","","0.42%"
"07/27/2020","802.68","803.84","805.81","800.17","","-0.31%"
"07/24/2020","805.17","814.00","814.00","801.81","","-1.70%"
"07/23/2020","819.11","820.65","824.84","817.46","","0.07%"
"07/22/2020","818.56","823.61","823.79","815.45","","-0.86%"
"07/21/2020","825.68","826.28","833.50","824.46","","0.32%"
"07/20/2020","823.08","815.75","824.61","810.61","","0.76%"
"07/17/2020","816.85","817.21","817.73","813.35","","0.16%"
"07/16/2020","815.58","816.84","816.94","810.79","","-0.46%"
